date,Sb1_2,Sb2_3,Sb3_2,Sb4_6,Sb5_3,Sb6_2
2014-03-11,37.6614,101.9406,353.9606,217.7566,153.1941,900.4757
2014-03-12,204.4476,297.3269,549.3468,302.9903,256.2675,1121.3471
2014-03-13,368.119,574.832,889.149,818.3569,438.9111,1480.9711
2014-03-14,213.7922,484.2181,1551.7632,1177.9808,492.7131,2661.7836
2014-03-15,205.014,421.921,1081.7035,965.6045,376.6141,3398.0216
2014-03-16,270.9922,370.9507,897.644,860.8321,276.6556,2718.4173
2014-03-17,163.105,300.1586,886.3173,773.0499,223.1368,2364.4567
2014-03-18,120.6298,249.4714,750.3964,662.6142,208.1288,2163.4071
2014-03-19,110.7189,225.4021,605.9805,546.5151,191.7051,1868.9119
2014-03-20,106.1882,219.4556,532.3567,467.228,171.6001,1594.2385
2014-03-21,119.4971,249.1883,509.7032,424.7527,150.3625,1390.3572
2014-03-22,110.4357,261.0813,518.1983,393.6042,144.1327,1291.2482
2014-03-23,127.1426,263.0635,546.5151,376.6141,137.0535,1234.6145
2014-03-24,107.0377,225.1189,560.6736,370.9507,129.6912,1226.1195
2014-03-25,79.8535,191.1387,532.3567,342.6338,113.5506,1217.6244
2014-03-26,67.9604,169.9011,453.0695,319.9804,85.5169,1163.8224
2014-03-27,56.9169,153.4773,390.7725,288.8318,81.5525,1036.3966
2014-03-28,55.2179,147.2476,351.1289,266.4615,84.101,948.6144
2014-03-29,84.3842,228.517,339.8022,269.5764,91.7466,886.3173
2014-03-30,521.03,1127.0105,546.5151,764.5549,213.2259,1316.7334
2014-03-31,325.6437,1127.0105,1602.7335,1095.862,365.2873,3341.3879
2014-04-01,334.1388,1050.555,2491.8825,982.5946,302.9903,4870.4976
2014-04-02,353.9606,940.1193,2030.3179,809.8618,257.117,4219.2101
2014-04-03,288.8318,866.4955,1863.2485,702.2578,260.7982,3652.8732
2014-04-04,249.1883,787.2083,1696.1791,682.436,282.319,3398.0216
2014-04-05,336.9705,758.8915,1571.585,860.8321,325.6437,3228.1205
2014-04-06,276.0893,693.7627,1534.7731,999.5847,345.4655,3313.0711
2014-04-07,195.3862,594.6538,1330.8918,925.9609,308.6536,3341.3879
2014-04-08,348.2972,597.4855,1189.3076,900.4757,314.317,3114.8531
2014-04-09,436.0794,656.9508,1274.2581,951.446,305.8219,2916.6352
2014-04-10,257.117,611.6439,1418.674,880.6539,252.0199,2973.2689
2014-04-11,205.2971,512.5349,1200.6343,744.7331,225.9684,2916.6352
2014-04-12,216.6239,521.03,1056.2184,676.7726,229.6496,2562.6746
2014-04-13,185.4753,487.0498,1033.5649,637.129,220.5882,2321.9814
2014-04-14,160.8397,427.5844,968.4362,580.4954,222.5704,2220.0408
2014-04-15,185.4753,470.0597,951.446,560.6736,237.8615,2146.417
2014-04-16,356.7923,846.6737,1500.7929,767.3865,260.2318,2590.9915
2014-04-17,267.8774,838.1787,1781.1297,741.9014,233.3308,3256.4374
2014-04-18,190.006,654.1192,1602.7335,654.1192,187.1744,3228.1205
2014-04-19,149.513,518.1983,1279.9215,566.3369,175.2813,2831.6847
2014-04-20,125.4436,421.921,1036.3966,492.7131,165.9367,2387.1102
2014-04-21,107.604,359.624,860.8321,427.5844,155.7427,2021.8228
2014-04-22,96.8436,317.1487,744.7331,382.2774,142.4337,1744.3178
2014-04-23,93.1624,297.3269,668.2776,356.7923,125.4436,1554.5949
2014-04-24,83.8179,286.0002,628.634,328.4754,120.0634,1398.8522
2014-04-25,71.9248,268.1605,574.832,294.4952,112.1347,1305.4066
2014-04-26,67.9604,244.9407,535.1884,270.9922,108.7367,1220.4561
2014-04-27,65.6951,240.1269,504.0399,250.6041,108.4535,1138.3372
2014-04-28,59.1822,232.4813,470.0597,232.7645,104.7723,1067.5451
2014-04-29,53.802,221.1546,444.5745,216.6239,103.9228,1005.2481
2014-04-30,59.4654,224.5526,441.7428,226.2516,149.2298,1347.8819
2014-05-01,109.303,297.3269,552.1785,314.317,262.214,2154.912
2014-05-02,157.7248,373.7824,722.0796,399.2675,297.3269,2004.8327
2014-05-03,132.806,365.2873,821.1886,441.7428,249.1883,1917.0505
2014-05-04,112.701,331.3071,773.0499,436.0794,223.9863,1922.7139
2014-05-05,111.2852,302.9903,693.7627,416.2576,195.9526,1786.793
2014-05-06,96.8436,269.8595,637.129,385.1091,179.812,1614.0603
2014-05-07,82.1189,238.4278,572.0003,345.4655,160.2734,1478.1394
2014-05-08,72.4911,213.509,509.7032,314.317,143.5664,1336.5552
2014-05-09,67.1109,205.2971,464.3963,294.4952,128.8417,1209.1293
2014-05-10,63.7129,219.7387,424.7527,274.3902,111.8515,1112.8521
2014-05-11,68.5268,256.2675,407.7626,255.9843,110.1525,1070.3768
2014-05-12,65.1287,232.4813,436.0794,249.7546,116.6654,985.4263
2014-05-13,58.3327,198.7843,447.4062,232.4813,117.5149,974.0995
2014-05-14,56.6337,180.6615,396.4359,225.4021,117.7981,974.0995
2014-05-15,72.4911,225.4021,359.624,250.6041,114.9664,920.2975
2014-05-16,353.9606,404.9309,450.2379,730.5746,809.8618,1347.8819
2014-05-17,908.9708,1025.0698,1240.2779,2052.9714,1144.0006,4474.0618
2014-05-18,509.7032,1090.1986,2157.7437,1676.3573,642.7924,5465.1514
2014-05-19,370.9507,874.9906,2041.6446,1192.1392,402.0992,5012.0818
2014-05-20,302.9903,569.1686,1631.0504,911.8025,300.1586,3907.7248
2014-05-21,205.2971,390.7725,1228.9511,747.5648,268.1605,3171.4868
2014-05-22,189.1565,348.2972,945.7827,1152.4957,311.4853,2712.7539
2014-05-23,178.9625,319.9804,872.1589,1446.9909,273.5407,3001.5857
2014-05-24,131.9565,286.0002,829.6836,1078.8719,224.2694,2916.6352
2014-05-25,104.206,258.816,702.2578,846.6737,192.5546,2406.932
2014-05-26,89.1981,238.4278,588.9904,668.2776,172.1664,1990.6743
2014-05-27,76.7387,225.4021,523.8617,535.1884,158.8575,1667.8623
2014-05-28,73.0575,232.1981,489.8814,481.3864,153.1941,1506.4562
2014-05-29,76.4555,186.608,467.228,455.9012,113.5506,1347.8819
2014-05-30,63.4297,160.5565,458.7329,402.0992,113.8337,1245.9413
2014-05-31,50.9703,142.1506,387.9408,348.2972,106.1882,1172.3174
2014-06-01,43.3248,125.7268,336.9705,302.9903,93.7288,1030.7332
2014-06-02,38.5109,109.8694,297.3269,266.4615,84.9505,903.3074
2014-06-03,35.1129,103.6397,265.612,235.313,78.1545,815.5252
2014-06-04,32.2812,100.5248,242.3922,215.208,73.0575,758.8915
2014-06-05,30.0159,105.0555,234.4635,212.0932,97.6931,710.7528
2014-06-06,27.7222,107.0377,224.2694,211.2437,115.2496,741.9014
2014-06-07,25.5701,96.8436,213.509,203.8813,112.4179,727.743
2014-06-08,22.9933,86.0832,205.8635,211.2437,77.5882,671.1093
2014-06-09,215.208,87.4991,192.8377,175.5644,71.9248,645.6241
2014-06-10,229.0833,113.5506,176.414,167.9189,93.1624,693.7627
2014-06-11,121.7624,118.9308,444.5745,189.7229,118.3644,713.5845
2014-06-12,88.6317,109.8694,385.1091,180.3783,116.6654,858.0005
2014-06-13,73.3406,110.4357,319.9804,257.4001,453.0695,1067.5451
2014-06-14,72.7743,210.6773,317.1487,444.5745,535.1884,1662.1989
2014-06-15,64.8456,385.1091,319.9804,373.7824,373.7824,1608.3969
2014-06-16,50.6872,302.9903,433.2478,308.6536,230.216,1260.0997
2014-06-17,48.1386,220.0219,506.8716,276.3724,176.9803,1110.0204
2014-06-18,52.6693,183.7763,404.9309,230.216,143.5664,1160.9907
2014-06-19,43.6079,225.6853,351.1289,212.9427,138.1862,996.753
2014-06-20,38.2277,260.7982,305.8219,237.5783,129.6912,889.149
2014-06-21,34.8297,198.5011,328.4754,331.3071,129.408,818.3569
2014-06-22,30.8654,155.7427,342.6338,291.6635,111.2852,863.6638
2014-06-23,27.0426,131.6733,282.8853,228.8001,122.8951,886.3173
2014-06-24,24.579,117.5149,237.012,203.0318,104.4892,787.2083
2014-06-25,61.7307,123.4615,208.9783,190.2892,101.0911,685.2677
2014-06-26,328.4754,252.8694,198.7843,216.3407,191.4219,705.0895
2014-06-27,169.0516,270.9922,272.4081,317.1487,178.3961,804.1984
2014-06-28,98.2595,214.3585,557.8419,288.8318,129.6912,775.8816
2014-06-29,69.3763,158.2912,436.0794,233.3308,102.2238,1016.5748
2014-06-30,55.2179,126.2931,334.1388,188.307,78.4377,923.1292
2014-07-01,46.1565,107.3208,265.0457,159.707,71.9248,756.0598
2014-07-02,39.3604,99.3921,223.4199,150.6456,63.9961,642.7924
2014-07-03,40.7763,100.2416,208.412,151.4951,61.4476,569.1686
2014-07-04,50.1208,130.5407,230.7823,158.2912,79.5703,538.0201
2014-07-05,39.6436,199.3506,231.6318,139.0357,99.6753,563.5052
2014-07-06,31.1485,190.8555,228.8001,122.3288,85.2337,583.327
2014-07-07,25.202,143.5664,286.0002,105.3387,66.2614,535.1884
2014-07-08,26.901,121.1961,273.8239,102.507,53.802,501.2082
2014-07-09,33.9802,144.4159,248.9051,118.0813,60.0317,523.8617
2014-07-10,31.1485,200.2001,220.8714,130.8238,56.0674,543.6835
2014-07-11,24.6357,188.0239,224.5526,121.7624,60.8812,546.5151
2014-07-12,22.4836,159.4238,271.2754,108.4535,52.6693,504.0399
2014-07-13,21.2376,129.1248,258.816,96.5604,47.8555,498.3765
2014-07-14,27.4673,156.0258,234.1803,103.6397,65.6951,532.3567
2014-07-15,31.1485,152.0615,213.7922,105.6218,111.2852,588.9904
2014-07-16,35.3961,144.6991,235.8793,148.9466,102.2238,637.129
2014-07-17,28.3168,133.3723,256.5506,154.0436,85.5169,549.3468
2014-07-18,24.3525,119.4971,243.2417,129.1248,67.3941,586.1587
2014-07-19,20.105,101.6575,222.8536,105.0555,51.8198,549.3468
2014-07-20,17.8396,88.6317,194.2536,90.8971,45.307,498.3765
2014-07-21,16.9901,79.2872,170.1842,80.703,43.3248,436.0794
2014-07-22,20.105,73.3406,151.212,79.2872,43.3248,396.4359
2014-07-23,18.1228,67.3941,136.4872,77.305,41.0594,359.624
2014-07-24,16.3671,65.9783,129.9743,72.4911,38.7941,359.624
2014-07-25,15.2911,75.3228,120.0634,67.1109,35.9624,322.8121
2014-07-26,14.7248,76.7387,114.4001,65.4119,31.7149,302.9903
2014-07-27,13.5921,69.9426,113.2674,66.2614,30.5822,282.6021
2014-07-28,12.7426,60.8812,121.1961,65.6951,37.3782,387.9408
2014-07-29,16.1406,64.5624,120.9129,64.2792,66.5446,407.7626
2014-07-30,21.5208,105.0555,111.2852,70.5089,68.5268,351.1289
2014-07-31,20.3881,121.4793,102.7902,91.1802,50.9703,334.1388
2014-08-01,17.5564,97.41,116.0991,93.7288,43.3248,314.317
2014-08-02,15.2911,81.8357,163.6714,86.6496,42.1921,317.1487
2014-08-03,17.5564,72.208,153.7605,81.5525,47.5723,325.6437
2014-08-04,73.6238,65.6951,132.5228,86.9327,104.4892,385.1091
2014-08-05,53.802,68.5268,117.7981,102.507,89.7644,430.4161
2014-08-06,49.5545,98.5426,120.9129,132.2397,69.3763,404.9309
2014-08-07,42.4753,91.4634,166.2199,120.9129,51.2535,368.119
2014-08-08,31.1485,76.4555,193.9704,95.7109,41.6258,379.4457
2014-08-09,23.7862,65.4119,186.3249,82.1189,37.0951,393.6042
2014-08-10,18.9723,56.3505,151.212,75.0396,33.9802,382.2774
2014-08-11,16.7069,51.5367,126.01,66.8278,31.7149,356.7923
2014-08-12,18.1228,50.404,116.9486,69.6594,52.103,331.3071
2014-08-13,29.7327,75.3228,139.6021,322.8121,179.812,481.3864
2014-08-14,25.7683,127.709,142.7169,376.6141,97.6931,798.5351
2014-08-15,22.9366,103.3565,170.4674,345.4655,84.9505,841.0103
2014-08-16,20.105,78.4377,213.7922,232.7645,55.501,719.2479
2014-08-17,17.5564,67.1109,187.1744,177.2635,45.307,628.634
2014-08-18,18.406,59.7485,150.6456,146.1149,41.0594,560.6736
2014-08-19,16.6786,56.9169,127.709,126.01,38.5109,481.3864
2014-08-20,15.8858,54.3683,113.5506,110.4357,39.0772,407.7626
2014-08-21,28.8832,53.5188,103.3565,104.4892,53.2357,393.6042
2014-08-22,22.4836,158.8575,98.8258,116.9486,78.4377,393.6042
2014-08-23,18.4343,196.8021,166.7862,257.6833,63.1466,430.4161
2014-08-24,21.4925,187.4575,272.1249,294.4952,62.5802,427.5844
2014-08-25,22.6818,153.1941,314.317,258.816,70.5089,693.7627
2014-08-26,17.3016,121.7624,270.9922,205.8635,62.0139,730.5746
2014-08-27,13.0541,96.5604,229.6496,168.7684,45.307,662.6142
2014-08-28,11.8081,77.8713,196.8021,141.3011,39.9268,569.1686
2014-08-29,11.1002,66.2614,158.5743,119.2139,35.1129,489.8814
2014-08-30,10.7887,59.4654,133.9387,104.206,33.4139,421.921
2014-08-31,10.817,55.7842,116.6654,96.2773,32.2812,368.119
2014-09-01,11.1285,60.5981,106.7545,96.2773,31.7149,328.4754
2014-09-02,10.9586,62.8634,99.9585,98.8258,31.4317,305.8219
2014-09-03,14.3283,69.9426,101.3743,115.5327,34.8297,297.3269
2014-09-04,14.1301,95.9941,101.0911,112.1347,33.697,288.8318
2014-09-05,13.0257,98.5426,109.303,119.4971,32.2812,308.6536
2014-09-06,11.6099,86.9327,123.4615,111.8515,32.8475,300.1586
2014-09-07,11.0153,71.3585,147.2476,91.7466,33.9802,311.4853
2014-09-08,10.4489,60.3149,133.9387,85.2337,30.0159,339.8022
2014-09-09,10.1091,52.3862,119.2139,80.4198,29.4495,302.9903
2014-09-10,9.8826,47.8555,103.9228,75.3228,27.6939,300.1586
2014-09-11,9.8543,45.5901,93.4456,70.5089,27.2974,275.2397
2014-09-12,9.4861,45.5901,85.8,68.8099,26.7311,252.3031
2014-09-13,9.4295,44.4574,81.2693,69.6594,27.6372,235.5962
2014-09-14,9.7127,45.0238,79.8535,76.7387,28.8832,230.4991
2014-09-15,9.203,46.1565,78.7208,79.5703,28.1469,228.2338
2014-09-16,9.5711,49.5545,76.1723,70.5089,27.1275,230.4991
2014-09-17,9.2313,50.404,74.4733,66.5446,26.1648,228.517
2014-09-18,9.0614,52.103,73.6238,62.2971,23.9277,219.1724
2014-09-19,8.9764,52.6693,76.1723,59.7485,22.4836,205.2971
2014-09-20,8.4951,47.2891,75.8891,58.899,21.4925,197.6516
2014-09-21,8.3252,43.3248,76.4555,55.7842,20.7562,192.8377
2014-09-22,8.3818,39.0772,77.0218,55.7842,19.8501,199.3506
2014-09-23,8.1836,38.7941,75.3228,53.2357,18.9157,186.3249
2014-09-24,7.8721,39.6436,70.5089,52.103,18.4343,185.4753
2014-09-25,7.8154,40.2099,65.6951,51.2535,18.4909,190.8555
2014-09-26,7.6455,37.3782,62.8634,49.2713,18.4909,188.0239
2014-09-27,7.4473,34.8297,61.4476,45.8733,18.321,178.3961
2014-09-28,7.4473,32.5644,61.4476,43.8911,17.8679,170.7506
2014-09-29,7.3624,31.998,60.3149,43.0416,17.4715,167.3526
2014-09-30,7.3907,30.8654,57.7664,41.6258,17.3582,169.9011
2014-10-01,9.5711,30.299,54.3683,44.4574,21.4075,169.9011
2014-10-02,10.279,28.6,53.2357,44.1743,20.6713,186.608
2014-10-03,10.7321,28.2036,52.103,52.3862,19.8218,174.7149
2014-10-04,9.6277,27.6089,52.9525,53.5188,22.3137,190.006
2014-10-05,9.0614,27.0426,56.9169,55.2179,23.4463,188.0239
2014-10-06,8.7782,28.3168,54.3683,52.6693,22.2854,190.2892
2014-10-07,8.7216,28.2602,53.2357,52.9525,22.7951,183.4932
2014-10-08,9.203,28.3168,50.6872,58.6159,21.9172,188.0239
2014-10-09,9.5711,29.4495,50.404,61.1644,21.1527,179.5288
2014-10-10,8.665,29.7327,51.5367,63.9961,21.1244,175.5644
2014-10-11,8.4101,28.6,52.6693,64.2792,21.4925,185.1922
2014-10-12,8.0986,27.3258,53.2357,60.8812,21.0961,191.7051
2014-10-13,7.9004,26.3064,52.9525,55.7842,19.9634,191.1387
2014-10-14,7.7305,25.6267,50.9703,53.2357,19.5669,185.1922
2014-10-15,9.0048,26.986,53.802,60.0317,45.0238,190.2892
2014-10-16,10.3073,179.812,193.1209,130.8238,177.2635,305.8219
2014-10-17,13.7337,518.1983,242.109,221.4377,148.6634,580.4954
2014-10-18,14.0168,387.9408,404.9309,173.2991,75.606,722.0796
2014-10-19,13.3656,255.1348,597.4855,143.0001,49.5545,639.9607
2014-10-20,13.3939,191.9882,447.4062,126.5763,40.7763,843.842
2014-10-21,10.5622,172.4496,331.3071,113.8337,35.6792,756.0598
2014-10-22,10.8454,150.3625,267.0279,103.9228,33.697,625.8023
2014-10-23,12.063,134.505,238.1447,95.7109,35.9624,529.525
2014-10-24,13.0257,126.5763,218.0397,92.5961,33.1307,470.0597
2014-10-25,13.1107,131.9565,198.5011,90.8971,30.8654,424.7527
2014-10-26,12.1479,147.2476,186.8912,86.9327,28.8832,416.2576
2014-10-27,11.6382,140.7347,181.2278,80.9862,27.2408,385.1091
2014-10-28,11.4683,136.204,193.9704,78.1545,26.4479,362.4556
2014-10-29,11.4966,137.0535,191.9882,75.606,26.4196,342.6338
2014-10-30,11.3267,129.6912,185.7585,72.208,26.1931,351.1289
2014-10-31,11.8648,116.9486,183.21,68.2436,25.825,348.2972
2014-11-01,11.7232,106.7545,177.2635,65.6951,25.4852,334.1388
2014-11-02,10.7321,99.6753,165.6536,62.5802,25.0887,322.8121
2014-11-03,10.3073,94.5783,152.3446,61.1644,24.6357,302.9903
2014-11-04,10.3073,89.1981,143.5664,58.899,24.4658,291.6635
2014-11-05,10.1657,83.2515,135.9209,59.1822,24.3242,281.1863
2014-11-06,10.3073,78.1545,131.3902,57.7664,25.6834,291.6635
2014-11-07,12.0913,76.4555,127.1426,58.6159,28.6,297.3269
2014-11-08,17.5281,81.5525,121.1961,60.3149,30.8654,273.8239
2014-11-09,21.6058,86.0832,117.2317,65.4119,32.8475,270.1427
2014-11-10,18.8873,87.2159,118.0813,68.8099,33.1307,263.0635
2014-11-11,17.783,83.5347,129.9743,69.0931,30.0159,261.0813
2014-11-12,15.6592,77.305,135.3545,66.8278,28.6,263.0635
2014-11-13,13.5071,73.6238,133.0892,64.8456,27.977,266.7447
2014-11-14,12.5727,69.6594,126.2931,62.5802,27.3824,269.5764
2014-11-15,12.063,67.1109,118.6476,61.4476,27.0426,261.9308
2014-11-16,11.4683,65.6951,112.1347,65.4119,26.7028,254.8516
2014-11-17,11.8931,66.2614,109.303,68.5268,30.8654,257.117
2014-11-18,12.7426,83.5347,110.7189,77.8713,39.3604,269.5764
2014-11-19,12.4594,147.2476,112.9842,80.703,39.0772,268.7269
2014-11-20,12.4594,158.5743,114.9664,76.4555,40.2099,270.9922
2014-11-21,12.7426,131.3902,162.8219,76.1723,37.9446,282.8853
2014-11-22,12.7426,111.002,201.6159,67.3941,36.2456,269.01
2014-11-23,13.3372,103.6397,177.8298,69.3763,35.6792,305.8219
2014-11-24,14.3283,112.9842,161.9724,80.1367,39.9268,368.119
2014-11-25,19.1988,197.9348,164.5209,101.0911,46.1565,370.9507
2014-11-26,25.8533,235.313,184.3427,126.8595,52.3862,393.6042
2014-11-27,21.7473,206.1466,271.5586,138.7525,56.6337,441.7428
2014-11-28,20.02,186.0417,319.9804,134.2219,51.8198,495.5448
2014-11-29,18.6608,172.4496,283.1685,126.8595,49.5545,569.1686
2014-11-30,16.5087,159.9902,255.418,120.0634,48.4218,572.0003
2014-12-01,16.4804,164.804,242.3922,115.2496,49.8377,529.525
2014-12-02,20.7846,217.4734,239.8437,109.8694,58.0495,521.03
2014-12-03,22.2004,239.5605,266.4615,126.01,71.3585,535.1884
2014-12-04,23.0499,245.2239,345.4655,140.4516,80.1367,566.3369
2014-12-05,22.7384,238.9942,370.9507,143.2832,84.6674,631.4657
2014-12-06,31.1485,256.2675,393.6042,180.3783,97.41,730.5746
2014-12-07,98.2595,504.0399,509.7032,373.7824,190.2892,897.644
2014-12-08,81.2693,506.8716,736.238,526.6933,227.1011,1248.7729
2014-12-09,51.2535,376.6141,835.347,489.8814,178.6793,1622.5553
2014-12-10,41.6258,336.9705,710.7528,424.7527,154.8932,1718.8326
2014-12-11,37.3782,345.4655,603.1488,359.624,145.2654,1503.6246
2014-12-12,31.1485,308.6536,560.6736,311.4853,134.7882,1285.5848
2014-12-13,28.6,271.8417,523.8617,272.6912,124.5941,1144.0006
2014-12-14,26.8727,243.5249,464.3963,238.4278,117.2317,1059.0501
2014-12-15,28.0903,235.0298,421.921,218.6061,113.5506,962.7728
2014-12-16,35.1129,237.5783,396.4359,206.1466,109.303,897.644
2014-12-17,50.6872,276.9388,404.9309,216.907,109.303,860.8321
2014-12-18,73.6238,370.9507,447.4062,258.816,114.1169,838.1787
2014-12-19,63.9961,379.4457,535.1884,300.1586,109.303,883.4856
2014-12-20,50.1208,325.6437,603.1488,300.1586,80.4198,979.7629
2014-12-21,41.3426,278.6378,555.0102,286.0002,75.606,1056.2184
2014-12-22,37.0951,248.6219,478.5547,260.515,74.1901,1025.0698
2014-12-23,33.4139,232.4813,427.5844,240.9764,74.7565,942.951
2014-12-24,34.8297,278.9209,410.5943,244.9407,89.7644,914.6341
2014-12-25,45.5901,591.8221,512.5349,308.6536,128.8417,1067.5451
2014-12-26,59.7485,775.8816,761.7232,339.8022,144.1327,1183.6442
2014-12-27,48.9881,710.7528,1008.0797,317.1487,130.5407,1387.5255
2014-12-28,40.7763,555.0102,993.9213,300.1586,115.8159,1619.7236
2014-12-29,41.6258,538.0201,849.5054,291.6635,106.7545,1602.7335
2014-12-30,43.0416,495.5448,753.2281,286.0002,102.2238,1427.1691
2014-12-31,35.9624,404.9309,719.2479,267.8774,85.5169,1277.0898
2015-01-01,26.6462,322.8121,631.4657,242.9585,71.0753,1194.9709
2015-01-02,27.0992,277.2219,532.3567,219.7387,65.4119,1084.5352
2015-01-03,25.8533,260.515,453.0695,206.4298,64.2792,962.7728
2015-01-04,34.2634,311.4853,430.4161,224.8358,72.7743,897.644
2015-01-05,60.3149,538.0201,455.9012,283.1685,97.6931,906.1391
2015-01-06,54.0852,515.3666,631.4657,328.4754,107.3208,959.9411
2015-01-07,28.3168,345.4655,710.7528,291.6635,87.7822,1053.3867
2015-01-08,24.9188,264.7625,611.6439,247.7724,67.9604,1005.2481
2015-01-09,26.0515,201.0496,481.3864,197.9348,50.9703,906.1391
2015-01-10,27.1842,186.0417,336.9705,171.3169,50.9703,764.5549
2015-01-11,26.901,179.5288,288.8318,163.3882,48.1386,665.4459
2015-01-12,26.6178,175.5644,266.1784,172.7328,59.4654,566.3369
2015-01-13,25.4852,172.7328,269.8595,193.1209,65.1287,642.7924
2015-01-14,24.9188,164.2377,325.6437,221.1546,62.2971,637.129
2015-01-15,24.9188,152.911,317.1487,170.4674,59.4654,622.9706
2015-01-16,24.4941,152.911,271.5586,151.4951,58.0495,583.327
2015-01-17,22.9366,147.2476,258.2496,155.7427,56.6337,603.1488
2015-01-18,21.5208,147.2476,235.8793,153.7605,55.2179,506.8716
2015-01-19,20.3881,142.7169,233.8972,135.9209,53.802,515.3666
2015-01-20,18.6891,138.4694,236.4457,135.9209,53.802,540.8518
2015-01-21,17.2733,134.2219,246.3566,143.5664,52.3862,546.5151
2015-01-22,16.1406,120.3466,231.3486,131.107,52.3862,535.1884
2015-01-23,16.1406,113.2674,209.5447,119.2139,50.9703,546.5151
2015-01-24,15.5743,105.3387,195.3862,116.6654,52.3862,529.525
2015-01-25,15.8574,107.0377,185.1922,117.5149,52.9525,540.8518
2015-01-26,15.0079,100.808,187.7407,114.1169,52.3862,555.0102
2015-01-27,14.7248,92.5961,189.1565,107.604,50.9703,540.8518
2015-01-28,14.1584,86.0832,169.0516,101.0911,48.1386,467.228
2015-01-29,14.1584,83.5347,155.1763,93.4456,45.307,427.5844
2015-01-30,14.1584,80.1367,137.0535,83.2515,45.8733,376.6141
2015-01-31,13.8753,70.7921,147.8139,79.5703,46.4396,331.3071
2015-02-01,14.1584,70.7921,170.7506,89.7644,45.307,339.8022
2015-02-02,14.4416,67.9604,170.7506,89.7644,46.7228,353.9606
2015-02-03,14.1584,63.7129,163.3882,84.101,47.006,325.6437
2015-02-04,15.0079,62.2971,178.113,86.0832,47.5723,331.3071
2015-02-05,16.1406,59.4654,146.9644,79.2872,47.8555,351.1289
2015-02-06,14.7248,59.4654,142.7169,77.0218,45.307,376.6141
2015-02-07,14.7248,59.4654,154.0436,89.4812,45.8733,356.7923
2015-02-08,15.5743,59.4654,176.1308,101.3743,46.4396,339.8022
2015-02-09,15.5743,59.4654,195.3862,105.3387,47.2891,356.7923
2015-02-10,15.2911,59.4654,211.2437,107.0377,57.2,396.4359
2015-02-11,15.5743,59.4654,180.3783,108.1704,58.0495,393.6042
2015-02-12,15.0079,59.4654,146.1149,114.6832,57.4832,419.0893
2015-02-13,14.4416,58.0495,141.8674,90.6139,56.6337,419.0893
2015-02-14,14.1584,58.0495,138.7525,88.9149,52.3862,382.2774
2015-02-15,13.5921,58.0495,130.8238,83.2515,50.9703,325.6437
2015-02-16,13.5921,58.0495,120.6298,73.0575,48.1386,271.8417
2015-02-17,13.5921,58.0495,120.6298,73.0575,48.705,277.5051
2015-02-18,13.8753,56.6337,114.4001,69.6594,49.2713,260.515
2015-02-19,13.5921,56.6337,118.0813,71.0753,48.1386,283.1685
2015-02-20,13.5921,55.2179,117.5149,70.7921,46.7228,302.9903
2015-02-21,13.5921,55.2179,111.002,67.6773,47.5723,277.5051
2015-02-22,13.5921,55.2179,120.3466,73.0575,47.2891,274.6734
2015-02-23,13.5921,53.802,125.1605,76.4555,47.006,280.3368
2015-02-24,13.5921,53.802,131.6733,79.004,46.1565,297.3269
2015-02-25,13.5921,53.802,141.3011,84.9505,45.0238,334.1388
2015-02-26,13.5921,53.802,129.6912,80.9862,45.8733,314.317
2015-02-27,13.5921,53.802,122.8951,76.7387,45.307,300.1586
2015-02-28,13.5921,53.802,121.1961,79.004,44.4574,311.4853
2015-03-01,13.8753,53.802,118.9308,77.5882,43.6079,311.4853
2015-03-02,14.4416,53.802,115.5327,75.3228,43.8911,302.9903
2015-03-03,14.4416,53.802,109.8694,71.6416,44.4574,288.8318
2015-03-04,14.4416,53.802,107.3208,71.6416,50.1208,294.4952
2015-03-05,14.4416,53.802,113.5506,73.0575,96.2773,351.1289
2015-03-06,14.4416,53.802,111.002,78.1545,113.2674,336.9705
2015-03-07,14.7248,53.802,106.4713,140.7347,79.2872,334.1388
2015-03-08,15.2911,53.802,104.206,254.0021,67.9604,370.9507
2015-03-09,15.5743,53.802,106.1882,243.2417,96.2773,393.6042
2015-03-10,18.6891,56.6337,111.5684,236.1625,130.2575,600.3171
2015-03-11,28.3168,62.2971,148.0971,270.1427,198.2179,1047.7233
2015-03-12,70.7921,84.9505,246.6397,336.9705,399.2675,1466.8127
2015-03-13,130.2575,127.4258,314.317,444.5745,382.2774,1761.3079
2015-03-14,175.5644,169.9011,402.0992,555.0102,325.6437,1970.8525
2015-03-15,226.5348,184.0595,484.2181,690.9311,399.2675,2160.5754
2015-03-16,161.6892,192.5546,563.5052,962.7728,419.0893,2370.1201
2015-03-17,216.0575,226.5348,696.5944,891.9807,362.4556,2542.8528
2015-03-18,291.6635,283.1685,756.0598,996.753,336.9705,2443.7439
2015-03-19,176.6971,243.5249,1010.9114,1064.7134,308.6536,2531.5261
2015-03-20,142.4337,220.8714,976.9312,934.4559,297.3269,2752.3975
2015-03-21,114.9664,198.2179,688.0994,792.8717,283.1685,2548.5162
2015-03-22,110.4357,184.0595,603.1488,665.4459,261.6477,2069.9615
2015-03-23,99.109,169.9011,546.5151,588.9904,240.9764,1823.6049
2015-03-24,77.0218,158.5743,512.5349,535.1884,214.6417,1608.3969
